7,0.0013511180877685547,4010.0
8,0.004256582260131836,16178.4
9,0.011718463897705079,65168.4
10,0.05067410469055176,264545.2
11,0.1973121166229248,1041470.0
12,0.7365225791931153,4168636.0
13,2.901101541519165,16760804.4
14,11.555113077163696,67040237.0
15,46.99634680747986,269048487.4
16,185.56500906944274,1073821228.6
17,772.0496661663055,4293808011.8
7,3.4809112548828125e-05,0
8,6.008148193359375e-05,0
9,0.0001671314239501953,0
10,0.0003478527069091797,0
11,0.0006840229034423828,0
12,0.001383066177368164,0
13,0.002640962600708008,0
14,0.004755973815917969,0
15,0.007665872573852539,0
16,0.013242959976196289,0
17,0.02314472198486328,0
7,0.001341104507446289,8128
8,0.005326032638549805,32640
9,0.021494150161743164,130816
10,0.08524322509765625,523776
11,0.362912654876709,2096128
12,1.434629201889038,8386560
13,5.697365999221802,33550336
14,22.833549976348877,134209536
15,91.74229288101196,536854528
16,380.0918917655945,2147450880
17,1563.2192200597328,8589869056
7,0.0005112171173095703,2624.6
8,0.0018032073974609375,10435.0
9,0.007400321960449219,45317.8
10,0.029816102981567384,177008.4
11,0.1237114429473877,695970.8
12,0.4780745983123779,2765392.2
13,1.9410061836242676,11176096.6
14,7.708434200286865,44780788.2
15,30.835972213745116,179713174.2
16,162.44202508926392,715313197.8
17,510.41787822572194,2864816195.2
